"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"AL08_v2_f","AL5G18790","scaffold_5_RagTag",16179367,16181660,2293,3212.5,1,16178367,16182660,272,18.5,12.6,4.1,16179376,16179510,"(5370928)","C","TE_00000991_LTR","LTR/unknown","(53)",538,"393",131251,""
"AL08_v2_f","AL5G18790","scaffold_5_RagTag",16179367,16181660,2293,3212.5,1,16178367,16182660,272,18.5,12.6,4.1,16181571,16181705,"(5368733)","C","TE_00000991_LTR","LTR/unknown","(53)",538,"393",131256,""
"AL08_v2_f","AL5G35460","scaffold_5_RagTag",17447568,17448439,871,1103.75,1,17446568,17449439,901,22.6,6.2,9.7,17446406,17446886,"(4103552)","C","ATCOPIA66LTR","LTR/Copia","(43)",466,"1",132145,""
"AL08_v2_f","AL7G51140","scaffold_7_RagTag",23434928,23435731,803,1003.75,1,23433928,23436731,1104,11.8,0.6,0,23433951,23434111,"(1873796)","+","AtSB6","SINE/tRNA","1",162,"(171)",186856,""
"AL08_v2_f","AL7G51140","scaffold_7_RagTag",23434928,23435731,803,1003.75,1,23433928,23436731,332,13.8,0,0,23434096,23434153,"(1873754)","+","AtSB6","SINE/tRNA","276",333,"(0)",186856,"*"
"AL08_v2_f","AL1G65230","scaffold_2_RagTag",4701178,4701324,146,198.75,1,4700178,4702324,462,32.6,8.1,0.6,4700243,4700551,"(16905806)","+","ATCOPIA26I","LTR/Copia","3694",4025,"(580)",35847,""
"AL08_v2_f","AL2G18220","scaffold_2_RagTag",4705262,4705577,315,395,2,4704262,4706577,473,31.8,1,2,4704160,4704358,"(16901999)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",35851,""
"AL08_v2_f","AL2G18240","scaffold_2_RagTag",4705263,4705578,315,396.25,2,4704263,4706578,473,31.8,1,2,4704160,4704358,"(16901999)","+","ATCOPIA26I","LTR/Copia","3627",3823,"(782)",35851,""
"AL08_v2_f","AL7G52360","scaffold_4_RagTag",10253135,10263293,10158,10512.5,1,10252135,10264293,698,22.8,10.6,5.6,10251651,10252264,"(12389705)","+","HELITRONY3","DNA/Helitron","3635",4277,"(889)",104849,""
"AL08_v2_f","AL7G52360","scaffold_4_RagTag",10253135,10263293,10158,10512.5,1,10252135,10264293,290,14.7,0,2.7,10252264,10252340,"(12389629)","C","ATREP15","DNA/Helitron","(1257)",512,"438",104844,"*"
"AL08_v2_f","AL7G52360","scaffold_4_RagTag",10253135,10263293,10158,10512.5,1,10252135,10264293,1496,13.3,0.7,0.7,10252546,10252840,"(12389129)","C","ATREP15","DNA/Helitron","(1474)",295,"1",104844,""
"AL08_v2_f","AL6G37970","scaffold_6_RagTag",11630486,11631756,1270,1582.5,1,11629486,11632756,2241,20.1,2.9,6.3,11629335,11630175,"(12547549)","C","ATHILA4D_LTR","LTR/Ty3","(5)",1160,"347",142685,""
"AL08_v2_f","AL4G42610","scaffold_4_RagTag",20594602,20595199,597,790,1,20593602,20596199,884,19.1,1.9,8.5,20596188,20596501,"(2045468)","C","TE_00001600","DNA/Helitron","(28)",295,"1",112451,""
"AL08_v2_f","AL6G30030","scaffold_6_RagTag",7664488,7666013,1525,1966.25,1,7663488,7667013,799,21.2,8.3,12.3,7666592,7667257,"(16510467)","C","HELITRONY3","DNA/Helitron","(889)",4277,"3636",139539,""
"AL08_v2_f","AL6G30030","scaffold_6_RagTag",7664488,7666013,1525,1966.25,1,7663488,7667013,685,23.4,12.8,4.5,7666977,7667150,"(16510574)","+","HELITRONY3","DNA/Helitron","3636",4276,"(889)",139539,"*"
"AL08_v2_f","AL6G30040","scaffold_6_RagTag",7667690,7671029,3339,4440,1,7666690,7672029,799,21.2,8.3,12.3,7666592,7667257,"(16510467)","C","HELITRONY3","DNA/Helitron","(889)",4277,"3636",139539,""
"AL08_v2_f","AL6G30040","scaffold_6_RagTag",7667690,7671029,3339,4440,1,7666690,7672029,685,23.4,12.8,4.5,7666977,7667150,"(16510574)","+","HELITRONY3","DNA/Helitron","3636",4276,"(889)",139539,"*"
"AL08_v2_f","AL2G11060","scaffold_2_RagTag",464143,465635,1492,1902.5,1,463143,466635,299,20,11,1,466410,466500,"(21139857)","C","ATREP10D","DNA/Helitron","(677)",100,"1",32342,""
"AL08_v2_f","AL2G15130","scaffold_2_RagTag",2550433,2552705,2272,3092.5,1,2549433,2553705,5396,8,5.7,1.7,2552769,2553733,"(19052624)","C","ATREP11A","DNA/Helitron","(0)",1003,"1",34015,""
"AL08_v2_f","AL1G59840","scaffold_1_RagTag",25700238,25701601,1363,1685,1,25699238,25702601,1264,15.9,6.3,10.8,25702490,25702883,"(2332412)","C","TE_00001458_INT","LTR/unknown","(102)",936,"559",30153,""
"AL08_v2_f","AL6G46470","scaffold_6_RagTag",20885990,20887276,1286,1615,1,20884990,20888276,524,25.4,4,0,20885611,20885787,"(3291937)","+","ATLINE1_1","LINE/L1","5668",5851,"(0)",156600,""
"AL08_v2_f","AL6G46470","scaffold_6_RagTag",20885990,20887276,1286,1615,1,20884990,20888276,233,29.2,0,0,20886606,20886670,"(3291054)","C","ATLINE1_5","LINE/L1","(1485)",5350,"5286",156602,""
"AL08_v2_f","AL8G22560","scaffold_6_RagTag",20886794,20887061,267,335,1,20885794,20888061,233,29.2,0,0,20886606,20886670,"(3291054)","C","ATLINE1_5","LINE/L1","(1485)",5350,"5286",156602,""
"AL08_v2_f","AL7G50290","scaffold_7_RagTag",23461927,23462189,262,328.75,1,23460927,23463189,858,23.6,2.5,18,23460782,23461444,"(1846463)","C","HELITRONY3","DNA/Helitron","(892)",4274,"3699",186888,""
"AL08_v2_f","AL7G50290","scaffold_7_RagTag",23461927,23462189,262,328.75,1,23460927,23463189,728,22.4,11.9,6.7,23461164,23461337,"(1846570)","+","HELITRONY3","DNA/Helitron","3636",4276,"(889)",186889,"*"
"AL08_v2_f","AL7G50960","scaffold_7_RagTag",23461823,23462685,862,1047.5,1,23460823,23463685,858,23.6,2.5,18,23460782,23461444,"(1846463)","C","HELITRONY3","DNA/Helitron","(892)",4274,"3699",186888,""
"AL08_v2_f","AL7G50960","scaffold_7_RagTag",23461823,23462685,862,1047.5,1,23460823,23463685,728,22.4,11.9,6.7,23461164,23461337,"(1846570)","+","HELITRONY3","DNA/Helitron","3636",4276,"(889)",186889,"*"
"AL08_v2_f","AL7G51070","scaffold_7_RagTag",23461823,23462692,869,943.75,1,23460823,23463692,858,23.6,2.5,18,23460782,23461444,"(1846463)","C","HELITRONY3","DNA/Helitron","(892)",4274,"3699",186888,""
"AL08_v2_f","AL7G51070","scaffold_7_RagTag",23461823,23462692,869,943.75,1,23460823,23463692,728,22.4,11.9,6.7,23461164,23461337,"(1846570)","+","HELITRONY3","DNA/Helitron","3636",4276,"(889)",186889,"*"
"AL08_v2_f","AL6G43560","scaffold_6_RagTag",19185373,19187243,1870,1978.75,1,19184373,19188243,563,14.9,8,2.1,19186058,19186194,"(4991530)","C","ATLINE1A","LINE/unknown","(0)",2254,"2110",155214,""
"AL08_v2_f","AL8G19410","scaffold_8_RagTag",5998817,5999198,381,473.75,2,5997817,6000198,10298,14.1,0.4,0.3,6000061,6001769,"(15109185)","+","ATLINE1A","LINE/unknown","544",2254,"(0)",193861,""
"AL08_v2_f","AL8G19420","scaffold_8_RagTag",6011492,6011872,380,475,3,6010492,6012872,2427,9.3,0,1.2,6012200,6012535,"(15098419)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",193871,""
"AL08_v2_f","AL8G19430","scaffold_8_RagTag",6011492,6011866,374,477.5,3,6010492,6012866,2427,9.3,0,1.2,6012200,6012535,"(15098419)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"25",193871,""
"al1_v2_s","AL2G11490","scaffold_2_RagTag",800324,802005,1681,2595,1,799324,803005,315,7.5,9.4,0,802357,802409,"(23534909)","+","ATGP9BI","LTR/Ty3","2",59,"(2321)",35057,""
"al1_v2_s","AL2G12810","scaffold_2_RagTag",1707056,1709525,2469,3071.25,1,1706056,1710525,7589,30.7,2.6,2.5,1710161,1713716,"(22623602)","C","ATCOPIA27_I","LTR/Copia","(63)",5595,"39",35798,""
"al1_v2_s","AL2G13150","scaffold_2_RagTag",1717689,1719623,1934,2767.5,2,1716689,1720623,235,26.4,2.7,2,1716549,1716695,"(22620623)","C","HELITRONY3","DNA/Helitron","(4140)",1026,"879",35801,""
"al1_v2_s","AL2G12830","scaffold_2_RagTag",1707521,1709449,1928,2646.25,1,1706521,1710449,7589,30.7,2.6,2.5,1710161,1713716,"(22623602)","C","ATCOPIA27_I","LTR/Copia","(63)",5595,"39",35798,""
"al1_v2_s","AL2G18840","scaffold_2_RagTag",6431900,6434746,2846,3026.25,1,6430900,6435746,5032,23,3.5,5.5,6435649,6437345,"(17899973)","C","VANDAL7","DNA/MULE-MuDR","(888)",11474,"9811",40103,""
"al1_v2_s","AL1G17600","scaffold_1_RagTag",3461301,3462856,1555,1962.5,1,3460301,3463856,3226,27.6,1.1,1.3,3459208,3460342,"(28235281)","C","ATCOPIA14I","LTR/Copia","(3597)",1093,"1",2324,""
"al1_v2_s","AL84U10010","scaffold_4_RagTag",13760837,13762753,1916,2850,1,13759837,13763753,231,9.8,0.7,28.4,13760593,13760740,"(11511174)","+","ATREP2A","DNA/Helitron","477",555,"(48)",100377,""
"al1_v2_s","AL7G47570","scaffold_7_RagTag",27914326,27920918,6592,8720,3,27913326,27921918,269,13,20.4,0,27913487,27913540,"(631206)","C","TE_00000295","DNA/Helitron","(830)",629,"565",193462,""
"al1_v2_s","AL7G47590","scaffold_7_RagTag",27925202,27933642,8440,8730,4,27924202,27934642,2337,34.9,1.6,1.8,27923557,27925198,"(619548)","C","ATLINEIII","LINE/unknown","(122)",5286,"3648",193469,""
"al1_v2_s","AL7G47550","scaffold_7_RagTag",27891043,27893276,2233,2902.5,1,27890043,27894276,500,15.6,5,3.7,27890156,27890315,"(654431)","C","TE_00000859","DNA/Helitron","(4682)",1088,"927",193447,""
"al1_v2_s","AL7G47570","scaffold_7_RagTag",27891043,27897592,6549,8720,1,27890043,27898592,500,15.6,5,3.7,27890156,27890315,"(654431)","C","TE_00000859","DNA/Helitron","(4682)",1088,"927",193447,""
"al1_v2_s","AL7G47570","scaffold_7_RagTag",27891043,27897592,6549,8720,1,27890043,27898592,811,15.8,1.9,13.2,27895638,27895814,"(648932)","+","TE_00000295","DNA/Helitron","566",725,"(734)",193450,""
"al1_v2_s","AL7G47570","scaffold_7_RagTag",27891043,27897592,6549,8720,1,27890043,27898592,811,15.8,1.9,13.2,27895855,27895887,"(648859)","+","TE_00000295","DNA/Helitron","726",755,"(704)",193450,""
"al1_v2_s","AL7G47600","scaffold_7_RagTag",27964326,27967585,3259,4406.25,3,27963326,27968585,280,11.9,0,0,27963804,27963845,"(580901)","+","ATREP15","DNA/Helitron","1728",1769,"(0)",193504,""
"al1_v2_s","AL7G47600","scaffold_7_RagTag",27891026,27894560,3534,4406.25,1,27890026,27895560,500,15.6,5,3.7,27890156,27890315,"(654431)","C","TE_00000859","DNA/Helitron","(4682)",1088,"927",193447,""
"al1_v2_s","AL7G47870","scaffold_7_RagTag",27743632,27747908,4276,4371.25,1,27742632,27748908,2063,10.2,2.3,6.6,27748142,27748488,"(796258)","+","AtSB6","SINE/tRNA","1",333,"(0)",193332,""
"al1_v2_s","AL7G47870","scaffold_7_RagTag",27743632,27747908,4276,4371.25,1,27742632,27748908,416,14.3,1.1,1.1,27748417,27748508,"(796238)","+","ATCOPIA30_I","LTR/Copia","909",1000,"(2869)",193333,"*"
"al1_v2_s","AL7G47870","scaffold_7_RagTag",27743632,27747908,4276,4371.25,1,27742632,27748908,429,19.4,6.2,2.1,27748521,27748699,"(796047)","+","TE_00000859","DNA/Helitron","903",1088,"(4682)",193334,""
"al1_v2_s","AL7G48670","scaffold_7_RagTag",27294485,27295806,1321,1567.5,1,27293485,27296806,635,34,0.6,0.6,27293652,27293988,"(1250758)","C","ATLINE1_8","LINE/unknown","(3454)",2137,"1801",192945,""
"al1_v2_s","AL3G46810","scaffold_3_RagTag",19661114,19661799,685,1053.75,1,19660114,19662799,3204,31.5,1.6,1.6,19659441,19660938,"(5694482)","+","ATCOPIA70_I","LTR/Copia","3044",4541,"(0)",75073,""
"al1_v2_s","AL3G46810","scaffold_3_RagTag",19661114,19661799,685,1053.75,1,19660114,19662799,2198,17.3,0.7,1,19662678,19663091,"(5692329)","C","HELITRON1","DNA/Helitron","(3490)",12319,"11907",75076,"*"
"al1_v2_s","AL7G45500","scaffold_7_RagTag",22573782,22574621,839,1048.75,1,22572782,22575621,757,14.8,0.7,0.7,22573316,22573451,"(5971295)","C","ATCOPIA77_I","LTR/Copia","(152)",4368,"4233",188631,""
"al1_v2_s","AL6G28990","scaffold_6_RagTag",8086900,8091084,4184,5166.25,1,8085900,8092084,258,25.1,10.2,3.7,8091820,8091947,"(19303469)","C","ATSINE2A","SINE/unknown","(0)",1396,"1261",137639,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,261,33.3,0.9,0,17946526,17946636,"(7408784)","C","TE_00000484","DNA/Helitron","(44)",850,"739",73457,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,275,17.1,5.3,6.5,17947406,17947499,"(7407921)","C","ATCOPIA6LTR","LTR/Copia","(8)",111,"19",73459,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,793,24.4,0,0,17947937,17948128,"(7407292)","C","ATCOPIA21I","LTR/Copia","(2)",4500,"4309",73462,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,252,34.2,0.9,0,17948421,17948531,"(7406889)","C","TE_00000484","DNA/Helitron","(44)",850,"739",73464,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,275,17.1,5.3,6.5,17949301,17949394,"(7406026)","C","ATCOPIA6LTR","LTR/Copia","(8)",111,"19",73466,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,793,24.4,0,0,17949832,17950023,"(7405397)","C","ATCOPIA21I","LTR/Copia","(2)",4500,"4309",73469,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,252,34.2,0.9,0,17950316,17950426,"(7404994)","C","TE_00000484","DNA/Helitron","(44)",850,"739",73471,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,275,17.1,5.3,6.5,17951196,17951289,"(7404131)","C","ATCOPIA6LTR","LTR/Copia","(8)",111,"19",73473,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,793,24.4,0,0,17951727,17951918,"(7403502)","C","ATCOPIA21I","LTR/Copia","(2)",4500,"4309",73476,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,252,34.2,0.9,0,17952211,17952321,"(7403099)","C","TE_00000484","DNA/Helitron","(44)",850,"739",73478,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,275,17.1,5.3,6.5,17953091,17953184,"(7402236)","C","ATCOPIA6LTR","LTR/Copia","(8)",111,"19",73480,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,793,24.4,0,0,17953622,17953813,"(7401607)","C","ATCOPIA21I","LTR/Copia","(2)",4500,"4309",73483,""
"al1_v2_s","AL8G13740","scaffold_3_RagTag",17947499,17953595,6096,7777.5,1,17946499,17954595,252,34.2,0.9,0,17954106,17954216,"(7401204)","C","TE_00000484","DNA/Helitron","(44)",850,"739",73485,""
"al1_v2_s","AL7G34270","scaffold_7_RagTag",9872331,9875568,3237,4132.5,1,9871331,9876568,491,16.1,0.7,1.7,9871360,9871481,"(18673265)","+","ATREP11","DNA/Helitron","677",819,"(492)",170103,""
"al1_v2_s","AL4G22780","scaffold_1_RagTag",28624874,28628367,3493,5388.75,1,28623874,28629367,355,29,3.5,5.9,28624359,28624618,"(3071005)","C","ATLINE1_6","LINE/L1","(0)",5525,"5272",32003,""
"al1_v2_s","AL4G22780","scaffold_1_RagTag",28624874,28628367,3493,5388.75,1,28623874,28629367,400,17.2,3.3,3.3,28624879,28624998,"(3070625)","C","HELITRONY3","DNA/Helitron","(4459)",707,"588",32004,""
"al1_v2_s","AL4G22780","scaffold_1_RagTag",28624874,28628367,3493,5388.75,1,28623874,28629367,1233,16.1,4.2,0.9,28628087,28628399,"(3067224)","C","HELITRONY3","DNA/Helitron","(4571)",595,"273",32004,""
"al1_v2_s","AL4G22780","scaffold_1_RagTag",28624874,28628367,3493,5388.75,1,28623874,28629367,1155,12.5,0.9,9.5,28629290,28629518,"(3066105)","+","AtSB3","SINE/tRNA","92",302,"(1)",32009,""
"al1_v2_s","AL496U10010","scaffold_6_RagTag",20274142,20275285,1143,1438.75,1,20273142,20276285,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G41680","scaffold_6_RagTag",26522591,26523231,640,983.75,4,26521591,26524231,282,24.6,0,0,26521604,26521672,"(873744)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",162471,""
"al1_v2_s","AL6G41680","scaffold_6_RagTag",26522591,26523231,640,983.75,4,26521591,26524231,476,16,8,4.6,26524186,26524368,"(871048)","C","ATREP14","DNA/Helitron","(0)",737,"641",162475,""
"al1_v2_s","AL6G41690","scaffold_6_RagTag",26522591,26523684,1093,1416.25,5,26521591,26524684,282,24.6,0,0,26521604,26521672,"(873744)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",162471,""
"al1_v2_s","AL6G41690","scaffold_6_RagTag",26522591,26523684,1093,1416.25,5,26521591,26524684,476,16,8,4.6,26524186,26524368,"(871048)","C","ATREP14","DNA/Helitron","(0)",737,"641",162475,""
"al1_v2_s","AL6G41700","scaffold_6_RagTag",26541275,26542372,1097,1418.75,6,26540275,26543372,456,16.6,8.2,4.9,26542872,26543054,"(852362)","C","ATREP14","DNA/Helitron","(0)",737,"641",162499,""
"al1_v2_s","AL496U10020","scaffold_6_RagTag",20274233,20275237,1004,1278.75,1,20273233,20276237,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G41700","scaffold_6_RagTag",26522591,26523686,1095,1418.75,5,26521591,26524686,282,24.6,0,0,26521604,26521672,"(873744)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",162471,""
"al1_v2_s","AL6G41700","scaffold_6_RagTag",26522591,26523686,1095,1418.75,5,26521591,26524686,476,16,8,4.6,26524186,26524368,"(871048)","C","ATREP14","DNA/Helitron","(0)",737,"641",162475,""
"al1_v2_s","AL5G18790","scaffold_1_RagTag",28334750,28337181,2431,3212.5,1,28333750,28338181,521,18.4,16.2,10.6,28334317,28334386,"(3361237)","+","TE_00000991_LTR","LTR/unknown","1",112,"(479)",31725,""
"al1_v2_s","AL5G18790","scaffold_1_RagTag",28334750,28337181,2431,3212.5,1,28333750,28338181,521,18.4,16.2,10.6,28334416,28334856,"(3360767)","+","TE_00000991_LTR","LTR/unknown","113",537,"(54)",31725,""
"al1_v2_s","AL5G18790","scaffold_1_RagTag",28334750,28337181,2431,3212.5,1,28333750,28338181,521,18.4,16.2,10.6,28336498,28336567,"(3359056)","+","TE_00000991_LTR","LTR/unknown","1",112,"(479)",31730,""
"al1_v2_s","AL5G18790","scaffold_1_RagTag",28334750,28337181,2431,3212.5,1,28333750,28338181,521,18.4,16.2,10.6,28336597,28337037,"(3358586)","+","TE_00000991_LTR","LTR/unknown","113",537,"(54)",31730,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,1280,11.5,12,7,5488316,5488869,"(18806567)","C","ATREP14","DNA/Helitron","(163)",1128,"464",113569,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,414,13.2,4.7,0.9,5488871,5488977,"(18806459)","C","TE_00001280","DNA/Helitron","(1)",370,"260",113570,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,371,11.9,4.8,0,5488994,5489077,"(18806359)","C","TE_00001280","DNA/Helitron","(24)",347,"260",113571,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,457,14.7,0,2.8,5489328,5489439,"(18805997)","C","TE_00000398","DNA/Helitron","(143)",109,"1",113573,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,501,15.4,0.7,2.2,5489440,5489529,"(18805907)","C","ATREP1","DNA/Helitron","(917)",86,"1",113574,""
"al1_v2_s","AL5G18800","scaffold_5_RagTag",5489671,5490732,1061,1381.25,1,5488671,5491732,2714,13.4,2.7,0.9,5491467,5492162,"(18803274)","+","ATREP3","DNA/Helitron","1417",1944,"(153)",113577,""
"al1_v2_s","AL6G41670","scaffold_6_RagTag",20274601,20275283,682,987.5,1,20273601,20276283,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G51840","scaffold_6_RagTag",26541255,26542364,1109,1392.5,5,26540255,26543364,456,16.6,8.2,4.9,26542872,26543054,"(852362)","C","ATREP14","DNA/Helitron","(0)",737,"641",162499,""
"al1_v2_s","AL6G51840","scaffold_6_RagTag",26522567,26523678,1111,1392.5,4,26521567,26524678,282,24.6,0,0,26521604,26521672,"(873744)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",162471,""
"al1_v2_s","AL6G51840","scaffold_6_RagTag",26522567,26523678,1111,1392.5,4,26521567,26524678,476,16,8,4.6,26524186,26524368,"(871048)","C","ATREP14","DNA/Helitron","(0)",737,"641",162475,""
"al1_v2_s","AL6G51870","scaffold_6_RagTag",26541276,26542380,1104,1465,5,26540276,26543380,456,16.6,8.2,4.9,26542872,26543054,"(852362)","C","ATREP14","DNA/Helitron","(0)",737,"641",162499,""
"al1_v2_s","AL6G41690","scaffold_6_RagTag",20274151,20275283,1132,1416.25,1,20273151,20276283,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G51870","scaffold_6_RagTag",26522591,26523694,1103,1465,4,26521591,26524694,282,24.6,0,0,26521604,26521672,"(873744)","C","HELITRON5","DNA/Helitron","(4949)",7546,"7478",162471,""
"al1_v2_s","AL6G51870","scaffold_6_RagTag",26522591,26523694,1103,1465,4,26521591,26524694,476,16,8,4.6,26524186,26524368,"(871048)","C","ATREP14","DNA/Helitron","(0)",737,"641",162475,""
"al1_v2_s","AL6G41700","scaffold_6_RagTag",20274149,20275283,1134,1418.75,1,20273149,20276283,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G51840","scaffold_6_RagTag",20274157,20275237,1080,1392.5,1,20273157,20276237,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL6G51870","scaffold_6_RagTag",20274123,20275285,1162,1465,1,20273123,20276285,492,25.6,6.9,5.5,20273339,20273644,"(7121772)","C","ATLINE1_3A","LINE/L1","(0)",330,"21",157249,""
"al1_v2_s","AL5G35460","scaffold_5_RagTag",19732037,19732916,879,1103.75,1,19731037,19733916,12515,26.3,1.2,0.5,19728204,19731825,"(4563611)","C","ATLANTYS2_I","LTR/Ty3","(4863)",4448,"803",129114,""
"al1_v2_s","AL7G51140","scaffold_7_RagTag",25827343,25828145,802,1003.75,1,25826343,25829145,372,14,5.2,3.1,25828344,25828439,"(2716307)","C","ATCOPIA30_I","LTR/Copia","(2877)",992,"895",191665,"*"
"al1_v2_s","AL7G51140","scaffold_7_RagTag",25827343,25828145,802,1003.75,1,25826343,25829145,1348,14.1,12.3,7.8,25828366,25828673,"(2716073)","C","AtSB6","SINE/tRNA","(12)",321,"1",191666,""
"al1_v2_s","AL3G41080","scaffold_3_RagTag",13589143,13590835,1692,1937.5,1,13588143,13591835,277,17.5,20.2,1.8,13588344,13588581,"(11766839)","+","TE_00001617","DNA/Helitron","310",590,"(0)",66000,""
"al1_v2_s","AL6G32102","scaffold_6_RagTag",9519710,9520651,941,1383.75,1,9518710,9521651,547,35,2.7,2.7,9520654,9521330,"(17874086)","+","ATLINEIII","LINE/unknown","4587",5263,"(145)",138596,"*"
"al1_v2_s","AL6G32102","scaffold_6_RagTag",9519710,9520651,941,1383.75,1,9518710,9521651,805,25.7,1.5,7.6,9521166,9521498,"(17873918)","+","ATLINE1_3A","LINE/L1","14",327,"(3)",138597,""
"al1_v2_s","AL1G37850","scaffold_1_RagTag",11881338,11884881,3543,4427.5,1,11880338,11885881,666,17.3,11.3,0.8,11884369,11884712,"(19810911)","C","ATREP20","DNA/Helitron","(1756)",388,"9",7990,""
