"gene","assembly","group","window","repeat_class","n_te_class"
"AT1G52603","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",1
"AT1G52970","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT1G52990","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G53340","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G53815","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT1G54550","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT1G55030","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G55380","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G55390","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",2
"AT1G55390","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G55420","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G55430","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G55440","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G55440","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT1G55700","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G56380","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G56510","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT1G56540","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G57650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT1G58242","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT1G58242","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT1G58242","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",3
"AT1G58400","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G58400","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT1G58410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",3
"AT1G58410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",2
"AT1G58602","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G58602","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",6
"AT1G58602","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",6
"AT1G58807","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",4
"AT1G58807","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",3
"AT1G58848","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",6
"AT1G58848","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",4
"AT1G59124","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",4
"AT1G59124","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",3
"AT1G59218","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",8
"AT1G59218","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",6
"AT1G59780","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G60095","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT1G60300","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT1G60300","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT1G60340","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT1G60340","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT1G60720","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT1G62040","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT1G62930","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G62930","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT1G63130","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G63130","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT1G63870","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT1G64253","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT1G64255","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT1G64840","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT1G65350","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G66490","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT1G67020","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT1G67020","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",2
"AT1G70080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT1G73280","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT1G73290","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT1G77815","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G01790","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G02520","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT2G02580","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G02610","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G02620","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G02620","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G02630","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G02640","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G02650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G02650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G02700","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G02700","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G03010","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G03913","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G03933","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G03937","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT2G04031","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",2
"AT2G04230","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G04420","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G05400","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT2G05400","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G05410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G05420","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G05420","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G06425","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT2G06541","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT2G06541","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT2G07190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G11015","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G11035","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT2G11035","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT2G11205","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G11462","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G11462","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G13450","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",2
"AT2G13770","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G13895","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",3
"AT2G13950","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",3
"AT2G14100","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G14100","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G14100","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G14290","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G14500","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G14710","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G15010","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G15042","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G15080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G15080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G15450","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G15460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT2G15470","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G16505","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G16535","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G16676","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",2
"AT2G16810","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",1
"AT2G17590","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT2G17600","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G17905","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G18620","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G18640","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT2G19146","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G22055","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G22055","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G22440","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT2G22920","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",4
"AT2G22920","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G22980","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT2G22990","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G23000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G23000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT2G23010","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G23100","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G23148","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G23230","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G24080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G24080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT2G24430","GCA_020911765.2_ASM2091176v2_genomic","Single-copy","pm1kb","LINE/L1",1
"AT2G24615","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G24625","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT2G24870","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",2
"AT2G24880","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",2
"AT2G26620","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G27000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G27010","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G27320","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G27410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G27630","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G27650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G29000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT2G29170","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT2G29350","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G29360","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G29840","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G37810","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT2G38255","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT2G43445","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT2G44950","GCA_020911765.2_ASM2091176v2_genomic","Single-copy","pm1kb","DNA/Helitron",1
"AT2G45406","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT2G45406","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT2G46460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",4
"AT2G46460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT2G46460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT2G46460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/unknown",1
"AT3G01410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G07000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G09510","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G11080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G12203","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G12220","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G14680","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT3G19410","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G20030","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",5
"AT3G20080","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G20940","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G20940","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT3G20950","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G20950","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",3
"AT3G20950","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G20980","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G20980","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G21000","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G22040","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT3G22050","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G22050","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT3G22053","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",3
"AT3G22333","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G22345","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G22345","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G23320","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",2
"AT3G25270","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT3G25440","GCA_020911765.2_ASM2091176v2_genomic","Single-copy","pm1kb","LTR/Copia",1
"AT3G25460","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G25720","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT3G25727","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G26190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G26240","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/MULE-MuDR",1
"AT3G26240","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT3G26290","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G26320","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G26330","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G26860","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G26860","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G27329","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G27331","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G27490","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G27500","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G27510","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",2
"AT3G27590","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G27590","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G27900","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G28650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT3G28650","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G29110","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G29190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G29190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G29190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Gypsy",1
"AT3G29190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G29190","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G29450","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G29450","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",3
"AT3G29450","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G29790","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G29794","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G30200","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G30305","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G30370","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G30730","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G30730","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G31430","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G31550","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G31560","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G32047","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G32047","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G32130","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G32130","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G33528","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",3
"AT3G42140","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G42140","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/L1",1
"AT3G42140","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LINE/unknown",1
"AT3G42140","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",1
"AT3G42140","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Ty3",1
"AT3G42170","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G43170","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G43880","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G44250","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G44250","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G44805","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/unknown",1
"AT3G46340","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G46370","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","LTR/Copia",2
"AT3G46400","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","SINE/tRNA",1
"AT3G46720","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G47920","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",2
"AT3G49020","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
"AT3G49030","GCA_020911765.2_ASM2091176v2_genomic","Family","pm1kb","DNA/Helitron",1
